failure,rawReadErrorRate,spinUpTime,startStopCount,reallocatedSectors,seekErrorRate,powerOnHours,spinRetryCount,powerCycleCount,reportedUncorrect,loadCycleCount,temperature,pendingSectors,offlineUncorrectable,crcErrorCount,brand_HGST,brand_Other,brand_Seagate,brand_Toshiba,brand_WD
0,0.0,0.0,9.0,0.0,0.0,48489.0,0.0,9.0,0.0,1827.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,241858056.0,0.0,2.0,0.0,709139452.0,27357.0,0.0,2.0,0.0,3471.0,27.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,405.0,15.0,0.0,0.0,27261.0,0.0,15.0,0.0,7716.0,41.0,0.0,0.0,0.0,1,0,0,0,0
0,200327384.0,0.0,10.0,0.0,614151750.0,26996.0,0.0,10.0,0.0,4421.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8246.0,16.0,0.0,0.0,27652.0,0.0,16.0,0.0,848.0,28.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7833.0,20.0,0.0,0.0,31963.0,0.0,20.0,0.0,28.0,28.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,1490.0,33.0,0.0,0.0,64006.0,0.0,33.0,0.0,359.0,36.0,0.0,0.0,0.0,0,0,0,1,0
1,0.0,352.0,10.0,0.0,0.0,18799.0,0.0,10.0,0.0,3008.0,39.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,377.0,1.0,0.0,0.0,34218.0,0.0,1.0,0.0,1608.0,31.0,0.0,0.0,0.0,0,0,0,0,1
0,213771968.0,0.0,2.0,0.0,49847183.0,23595.0,0.0,2.0,0.0,23841.0,29.0,0.0,0.0,0.0,0,0,1,0,0
1,190637320.0,0.0,18.0,72.0,2056474946.0,69092.0,0.0,18.0,1.0,73874.0,37.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,225.0,8.0,0.0,0.0,34902.0,0.0,8.0,0.0,1144.0,38.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,5566.0,21.0,0.0,0.0,11029.0,0.0,21.0,0.0,43.0,36.0,0.0,0.0,0.0,0,0,0,1,0
0,51903872.0,0.0,5.0,0.0,123805846.0,28832.0,0.0,5.0,0.0,2272.0,31.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8083.0,8.0,0.0,0.0,9059.0,0.0,8.0,0.0,8.0,24.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8059.0,15.0,0.0,0.0,16219.0,0.0,15.0,0.0,36.0,37.0,1.0,0.0,0.0,0,0,0,1,0
0,0.0,8051.0,10.0,0.0,0.0,8531.0,0.0,10.0,0.0,25.0,35.0,0.0,0.0,0.0,0,0,0,1,0
0,133982544.0,0.0,3.0,0.0,859027458.0,30546.0,0.0,3.0,0.0,1506.0,20.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8116.0,15.0,0.0,0.0,7738.0,0.0,15.0,0.0,27.0,32.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7831.0,6.0,0.0,0.0,42721.0,0.0,5.0,0.0,71.0,29.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7856.0,5.0,0.0,0.0,37777.0,0.0,5.0,0.0,103.0,32.0,0.0,0.0,0.0,0,0,0,1,0
0,186937720.0,0.0,15.0,0.0,378581176.0,40742.0,0.0,15.0,0.0,3019.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,167699776.0,0.0,12.0,0.0,642512457.0,44301.0,0.0,12.0,0.0,2023.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,360.0,10.0,0.0,0.0,3292.0,0.0,10.0,0.0,611.0,34.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,300.0,18.0,0.0,0.0,19556.0,0.0,18.0,0.0,3039.0,37.0,0.0,0.0,0.0,0,0,0,0,1
0,95166088.0,0.0,10.0,0.0,907322309.0,40293.0,0.0,9.0,0.0,1850.0,31.0,0.0,0.0,0.0,0,0,1,0,0
0,168096456.0,0.0,5.0,0.0,113258851.0,38150.0,0.0,5.0,0.0,1854.0,36.0,0.0,0.0,0.0,0,0,1,0,0
1,0.0,7798.0,7.0,2.0,0.0,42533.0,0.0,7.0,0.0,87.0,34.0,1.0,0.0,0.0,0,0,0,1,0
0,0.0,9546.0,15.0,0.0,0.0,1591.0,0.0,15.0,0.0,28.0,30.0,0.0,0.0,0.0,0,0,0,1,0
0,12204568.0,0.0,3.0,0.0,278608631.0,30017.0,0.0,3.0,0.0,2295.0,25.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7845.0,12.0,0.0,0.0,37358.0,0.0,12.0,0.0,16.0,35.0,0.0,0.0,0.0,0,0,0,1,0
0,220742960.0,0.0,4.0,0.0,145223529.0,23041.0,0.0,3.0,0.0,2880.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,317.0,13.0,0.0,0.0,26428.0,0.0,13.0,0.0,1341.0,30.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,372.0,3.0,0.0,0.0,33701.0,0.0,3.0,0.0,1210.0,34.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,0.0,8.0,0.0,0.0,28918.0,0.0,8.0,0.0,7961.0,34.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7721.0,6.0,0.0,0.0,41953.0,0.0,6.0,0.0,65.0,35.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7709.0,8.0,0.0,0.0,43439.0,0.0,8.0,0.0,14.0,36.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7751.0,4.0,0.0,0.0,39305.0,0.0,4.0,0.0,189.0,31.0,0.0,0.0,0.0,0,0,0,1,0
1,393216.0,405.0,13.0,8.0,0.0,47951.0,0.0,9.0,0.0,2501.0,39.0,14.0,0.0,0.0,1,0,0,0,0
0,105156512.0,0.0,5.0,0.0,846153501.0,64696.0,0.0,5.0,0.0,72731.0,33.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7997.0,1.0,0.0,0.0,1772.0,0.0,1.0,0.0,16.0,31.0,0.0,0.0,0.0,0,0,0,1,0
0,82911424.0,0.0,6.0,0.0,231463584.0,32390.0,0.0,6.0,0.0,1581.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7842.0,4.0,0.0,0.0,35037.0,0.0,4.0,0.0,14.0,33.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,337.0,16.0,0.0,0.0,395.0,0.0,16.0,0.0,33.0,35.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,347.0,10.0,0.0,0.0,1199.0,0.0,10.0,0.0,375.0,40.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,360.0,9.0,0.0,0.0,6144.0,0.0,9.0,0.0,299.0,45.0,0.0,0.0,0.0,0,0,0,0,1
0,199555840.0,0.0,2.0,0.0,765305880.0,8237.0,0.0,2.0,0.0,358.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7844.0,6.0,0.0,0.0,27827.0,0.0,6.0,0.0,12.0,44.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,340.0,11.0,0.0,0.0,3188.0,0.0,11.0,0.0,346.0,38.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,330.0,10.0,0.0,0.0,15031.0,0.0,10.0,0.0,1259.0,32.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,335.0,18.0,0.0,0.0,10059.0,0.0,18.0,0.0,911.0,43.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,7889.0,7.0,0.0,0.0,37937.0,0.0,7.0,0.0,147.0,30.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7939.0,1.0,0.0,0.0,1509.0,0.0,1.0,0.0,18.0,31.0,0.0,0.0,0.0,0,0,0,1,0
0,43618592.0,0.0,4.0,0.0,890272061.0,37412.0,0.0,4.0,0.0,5173.0,39.0,0.0,0.0,0.0,0,0,1,0,0
0,46819768.0,0.0,1.0,0.0,223924140.0,6088.0,0.0,1.0,0.0,374.0,34.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,6867.0,15.0,0.0,0.0,21951.0,0.0,15.0,0.0,329.0,30.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,75.0,7.0,0.0,0.0,32583.0,0.0,7.0,0.0,994.0,31.0,0.0,0.0,0.0,0,0,0,0,1
0,236299304.0,0.0,5.0,0.0,31079321.0,39306.0,0.0,4.0,0.0,1859.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7751.0,4.0,0.0,0.0,25006.0,0.0,3.0,0.0,107.0,26.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,355.0,8.0,0.0,0.0,2262.0,0.0,8.0,0.0,133.0,47.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,398.0,18.0,0.0,0.0,40229.0,0.0,18.0,0.0,1135.0,39.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7554.0,7.0,0.0,0.0,39286.0,0.0,7.0,0.0,13.0,27.0,0.0,0.0,0.0,0,0,0,1,0
0,12071472.0,0.0,2.0,0.0,575439922.0,14362.0,0.0,2.0,0.0,4903.0,21.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7904.0,4.0,0.0,0.0,29016.0,0.0,4.0,0.0,74.0,28.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,330.0,17.0,0.0,0.0,19441.0,0.0,17.0,0.0,1020.0,40.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,1575.0,16.0,0.0,0.0,73469.0,0.0,16.0,0.0,20694.0,27.0,0.0,0.0,0.0,0,0,0,0,1
0,103300488.0,0.0,17.0,0.0,781050543.0,43025.0,0.0,17.0,0.0,10866.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,352.0,10.0,0.0,0.0,3695.0,0.0,10.0,0.0,346.0,40.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,7846.0,6.0,0.0,0.0,30989.0,0.0,6.0,0.0,9.0,33.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7998.0,16.0,0.0,0.0,44898.0,0.0,16.0,0.0,22.0,29.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,409.0,15.0,0.0,0.0,31955.0,0.0,15.0,0.0,1115.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,8076.0,3.0,0.0,0.0,7618.0,0.0,3.0,0.0,3.0,28.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8296.0,3.0,0.0,0.0,11583.0,0.0,3.0,0.0,14.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,3239.0,11.0,0.0,0.0,11250.0,0.0,11.0,0.0,27.0,25.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,542.0,14.0,0.0,0.0,67534.0,0.0,14.0,0.0,246.0,33.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,314.0,18.0,0.0,0.0,791.0,0.0,18.0,0.0,50.0,29.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,0.0,3.0,0.0,0.0,28611.0,0.0,3.0,0.0,1835.0,33.0,0.0,0.0,0.0,1,0,0,0,0
0,21554584.0,0.0,3.0,0.0,190402510.0,27371.0,0.0,3.0,0.0,3021.0,37.0,0.0,0.0,0.0,0,0,1,0,0
0,199540024.0,0.0,4.0,0.0,17990997.0,31034.0,0.0,4.0,0.0,3265.0,26.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,330.0,7.0,0.0,0.0,20691.0,0.0,7.0,0.0,6887.0,40.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,9641.0,11.0,0.0,0.0,1628.0,0.0,11.0,0.0,24.0,25.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,406.0,13.0,0.0,0.0,48362.0,0.0,13.0,0.0,2517.0,36.0,0.0,0.0,0.0,1,0,0,0,0
0,71893848.0,0.0,27.0,0.0,717838667.0,35532.0,0.0,25.0,0.0,2702.0,26.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,352.0,12.0,0.0,0.0,8731.0,0.0,12.0,0.0,1081.0,32.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,8220.0,12.0,4.0,0.0,27306.0,0.0,12.0,0.0,853.0,41.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8234.0,28.0,0.0,0.0,29110.0,0.0,28.0,0.0,62.0,25.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7803.0,9.0,0.0,0.0,41871.0,0.0,7.0,0.0,70.0,26.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7726.0,7.0,0.0,0.0,27821.0,0.0,7.0,0.0,70.0,29.0,0.0,0.0,0.0,0,0,0,1,0
1,0.0,456.0,14.0,0.0,0.0,61830.0,0.0,14.0,0.0,13123.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,9454.0,12.0,0.0,0.0,3006.0,0.0,12.0,0.0,22.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,235529024.0,0.0,11.0,96.0,427963963.0,36399.0,0.0,11.0,171.0,1962.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8256.0,12.0,0.0,0.0,5302.0,0.0,12.0,0.0,27.0,37.0,0.0,0.0,0.0,0,0,0,1,0
0,12800400.0,0.0,15.0,0.0,238303910.0,42067.0,0.0,15.0,0.0,10747.0,42.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,362.0,17.0,0.0,0.0,8477.0,0.0,17.0,0.0,405.0,38.0,0.0,0.0,0.0,0,0,0,0,1
0,100900720.0,0.0,2.0,0.0,371338454.0,13202.0,0.0,2.0,0.0,570.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,376.0,16.0,0.0,0.0,11994.0,0.0,16.0,0.0,468.0,35.0,0.0,0.0,0.0,1,0,0,0,0
0,2980248.0,0.0,16.0,0.0,445002627.0,64502.0,0.0,16.0,0.0,26406.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,29484.0,0.0,11.0,0.0,0.0,37.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,0.0,6.0,0.0,0.0,31489.0,0.0,6.0,0.0,1198.0,30.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,404.0,32.0,0.0,0.0,48232.0,0.0,32.0,0.0,1871.0,34.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,302.0,12.0,0.0,0.0,4628.0,0.0,12.0,0.0,301.0,34.0,0.0,0.0,0.0,0,0,0,0,1
0,140353560.0,0.0,7.0,16.0,175093905.0,35296.0,0.0,7.0,29.0,3633.0,33.0,64.0,64.0,0.0,0,0,1,0,0
1,262146.0,397.0,24.0,84.0,0.0,34013.0,0.0,21.0,0.0,1742.0,28.0,125.0,345.0,0.0,1,0,0,0,0
1,0.0,399.0,11.0,135.0,0.0,50950.0,0.0,7.0,0.0,2265.0,31.0,96.0,16.0,0.0,1,0,0,0,0
0,81416768.0,0.0,3.0,0.0,8728361.0,12783.0,0.0,3.0,0.0,15222.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,131437120.0,0.0,5.0,0.0,936276070.0,35825.0,0.0,5.0,0.0,1626.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,142077704.0,0.0,8.0,0.0,293661927.0,33098.0,0.0,8.0,0.0,2424.0,36.0,0.0,0.0,0.0,0,0,1,0,0
1,0.0,414.0,16.0,8.0,0.0,49160.0,0.0,14.0,0.0,1811.0,30.0,111.0,174.0,0.0,1,0,0,0,0
1,0.0,8046.0,7.0,0.0,0.0,17137.0,0.0,7.0,0.0,1437.0,26.0,3.0,0.0,0.0,0,0,0,1,0
0,153996872.0,0.0,23.0,0.0,606440383.0,28127.0,0.0,23.0,0.0,1496.0,24.0,0.0,0.0,0.0,0,0,1,0,0
0,188578360.0,0.0,9.0,0.0,984562767.0,31185.0,0.0,9.0,0.0,1430.0,29.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,237.0,13.0,0.0,0.0,9134.0,0.0,13.0,0.0,408.0,34.0,0.0,0.0,0.0,0,0,0,0,1
0,15273416.0,0.0,12.0,0.0,255309803.0,38433.0,0.0,12.0,0.0,1956.0,28.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7935.0,2.0,0.0,0.0,28438.0,0.0,2.0,0.0,153.0,31.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,0.0,0.0,0.0,0.0,33050.0,0.0,17.0,0.0,0.0,34.0,0.0,0.0,0.0,0,0,1,0,0
0,95394672.0,0.0,4.0,0.0,64326589.0,12556.0,0.0,3.0,0.0,555.0,28.0,0.0,0.0,0.0,0,0,1,0,0
0,167831960.0,0.0,5.0,0.0,475649595.0,28444.0,0.0,5.0,0.0,1917.0,23.0,0.0,0.0,0.0,0,0,1,0,0
0,63174496.0,0.0,22.0,0.0,2787293162.0,43891.0,0.0,22.0,0.0,2598.0,22.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,332.0,10.0,0.0,0.0,19418.0,0.0,10.0,0.0,3067.0,35.0,0.0,0.0,0.0,0,0,0,0,1
0,139807832.0,0.0,1.0,0.0,192474905.0,6193.0,0.0,1.0,0.0,381.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,166871608.0,0.0,3.0,0.0,11011155.0,6374.0,0.0,3.0,0.0,335.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8237.0,10.0,0.0,0.0,9658.0,0.0,10.0,0.0,21.0,37.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7786.0,9.0,0.0,0.0,35887.0,0.0,9.0,0.0,93.0,40.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,315.0,8.0,0.0,0.0,2273.0,0.0,8.0,0.0,100.0,35.0,0.0,0.0,0.0,0,0,0,0,1
0,114749600.0,0.0,2.0,0.0,174502705.0,30669.0,0.0,2.0,0.0,1764.0,34.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,400.0,52.0,0.0,0.0,50259.0,0.0,52.0,0.0,1948.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,174169272.0,0.0,7.0,0.0,268998482.0,35689.0,0.0,7.0,0.0,3074.0,28.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,332.0,7.0,0.0,0.0,20008.0,0.0,7.0,0.0,6697.0,34.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,1383.0,25182.0,0.0,0.0,83055.0,0.0,37.0,0.0,601223.0,33.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,0.0,4.0,0.0,0.0,29006.0,0.0,4.0,0.0,1018.0,26.0,0.0,0.0,0.0,1,0,0,0,0
0,68905880.0,0.0,15.0,0.0,7787822.0,40836.0,0.0,15.0,0.0,3045.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7637.0,4.0,0.0,0.0,37814.0,0.0,4.0,0.0,205.0,42.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8004.0,13.0,0.0,0.0,19039.0,0.0,13.0,0.0,1329.0,35.0,0.0,0.0,0.0,0,0,0,1,0
0,190568656.0,0.0,5.0,0.0,57437904.0,29743.0,0.0,5.0,0.0,1792.0,32.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8133.0,12.0,0.0,0.0,18133.0,0.0,12.0,0.0,823.0,32.0,0.0,0.0,0.0,0,0,0,1,0
1,0.0,327.0,11.0,0.0,0.0,19630.0,0.0,11.0,0.0,3156.0,37.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,0.0,5.0,0.0,0.0,33278.0,0.0,5.0,0.0,1002.0,31.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,347.0,9.0,0.0,0.0,1595.0,0.0,9.0,0.0,242.0,39.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,4804.0,21.0,0.0,0.0,10451.0,0.0,21.0,0.0,39.0,37.0,0.0,0.0,0.0,0,0,0,1,0
0,191076608.0,0.0,22.0,0.0,211470270.0,45444.0,0.0,22.0,0.0,2270.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7921.0,12.0,0.0,0.0,18672.0,0.0,12.0,0.0,53.0,33.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8196.0,14.0,0.0,0.0,6363.0,0.0,14.0,0.0,25.0,25.0,0.0,0.0,0.0,0,0,0,1,0
0,156278440.0,0.0,3.0,0.0,560741898.0,36146.0,0.0,3.0,0.0,2747.0,27.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,345.0,9.0,0.0,0.0,19913.0,0.0,9.0,0.0,2768.0,33.0,0.0,0.0,0.0,0,0,0,0,1
0,63116264.0,0.0,14.0,0.0,534051592.0,61875.0,0.0,13.0,0.0,2927.0,23.0,0.0,0.0,0.0,0,0,1,0,0
1,0.0,50.0,24.0,0.0,0.0,32678.0,0.0,23.0,0.0,1132.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,210598248.0,0.0,6.0,0.0,45509229.0,33942.0,0.0,6.0,0.0,1674.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,157039760.0,0.0,12.0,8.0,667308665.0,43918.0,0.0,12.0,0.0,2182.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8172.0,4.0,0.0,0.0,12593.0,0.0,4.0,0.0,14.0,31.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,340.0,18.0,0.0,0.0,2424.0,0.0,18.0,0.0,144.0,35.0,0.0,0.0,0.0,0,0,0,0,1
0,105448944.0,0.0,4.0,0.0,491309810.0,3592.0,0.0,4.0,0.0,190.0,32.0,0.0,0.0,0.0,0,0,1,0,0
0,128148816.0,0.0,10.0,0.0,575126864.0,39317.0,0.0,10.0,0.0,1814.0,31.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,6727.0,12.0,0.0,0.0,20146.0,0.0,12.0,0.0,87.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,403.0,14.0,0.0,0.0,34239.0,0.0,14.0,0.0,1319.0,27.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,327.0,17.0,0.0,0.0,20733.0,0.0,17.0,0.0,3537.0,45.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,8074.0,19.0,0.0,0.0,26787.0,0.0,19.0,0.0,926.0,36.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7913.0,2.0,0.0,0.0,32870.0,0.0,2.0,0.0,112.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,0.0,0.0,0.0,0.0,26577.0,0.0,13.0,0.0,0.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,95652160.0,0.0,19.0,0.0,4030770685.0,66977.0,0.0,19.0,0.0,71924.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8074.0,4.0,0.0,0.0,38677.0,0.0,4.0,0.0,400.0,30.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,345.0,12.0,0.0,0.0,31048.0,0.0,12.0,0.0,1472.0,36.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,7794.0,6.0,0.0,0.0,40872.0,0.0,5.0,0.0,64.0,27.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,332.0,13.0,0.0,0.0,25003.0,0.0,13.0,0.0,1573.0,34.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,8276.0,13.0,0.0,0.0,27696.0,0.0,13.0,0.0,129.0,25.0,0.0,0.0,0.0,0,0,0,1,0
0,51687216.0,0.0,28.0,0.0,996240284.0,67905.0,0.0,28.0,0.0,80968.0,27.0,0.0,0.0,0.0,0,0,1,0,0
0,218126688.0,0.0,10.0,0.0,514169416.0,30459.0,0.0,10.0,0.0,3800.0,33.0,0.0,0.0,0.0,0,0,1,0,0
0,82514256.0,0.0,12.0,128.0,617019163.0,62341.0,0.0,12.0,0.0,75790.0,34.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8189.0,10.0,0.0,0.0,18343.0,0.0,10.0,0.0,860.0,34.0,0.0,0.0,0.0,0,0,0,1,0
1,80696768.0,0.0,25.0,35544.0,428384893.0,33512.0,0.0,23.0,8646.0,2560.0,36.0,96.0,96.0,0.0,0,0,1,0,0
0,0.0,396.0,39.0,0.0,0.0,49934.0,0.0,39.0,0.0,1953.0,26.0,0.0,0.0,63.0,1,0,0,0,0
0,83485008.0,0.0,4.0,0.0,124716494.0,36629.0,0.0,4.0,0.0,1819.0,37.0,0.0,0.0,0.0,0,0,1,0,0
0,201367584.0,0.0,2.0,0.0,404211775.0,36608.0,0.0,2.0,0.0,2767.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,191664048.0,0.0,11.0,0.0,589740172.0,28233.0,0.0,11.0,0.0,24731.0,21.0,0.0,0.0,0.0,0,0,1,0,0
1,0.0,0.0,7.0,239.0,0.0,31668.0,0.0,7.0,0.0,1531.0,33.0,1280.0,187.0,0.0,1,0,0,0,0
0,0.0,404.0,10.0,0.0,0.0,45635.0,0.0,10.0,0.0,1877.0,39.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,9569.0,12.0,0.0,0.0,3344.0,0.0,12.0,0.0,22.0,32.0,0.0,0.0,0.0,0,0,0,1,0
0,18847888.0,0.0,5.0,0.0,551225894.0,27961.0,0.0,5.0,0.0,43145.0,20.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,403.0,11.0,0.0,0.0,48452.0,0.0,11.0,0.0,1814.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,342.0,5.0,0.0,0.0,9249.0,0.0,5.0,0.0,853.0,30.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,550.0,12.0,0.0,0.0,64332.0,0.0,12.0,0.0,977.0,33.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,360.0,18.0,0.0,0.0,19923.0,0.0,18.0,0.0,3139.0,29.0,0.0,0.0,0.0,0,0,0,0,1
0,207949192.0,0.0,2.0,0.0,565026473.0,28396.0,0.0,2.0,0.0,1234.0,31.0,0.0,0.0,2.0,0,0,1,0,0
0,0.0,352.0,8.0,0.0,0.0,5536.0,0.0,8.0,0.0,248.0,25.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,360.0,8.0,0.0,0.0,5883.0,0.0,8.0,0.0,617.0,38.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,7829.0,8.0,0.0,0.0,35487.0,0.0,8.0,0.0,15.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8288.0,24.0,0.0,0.0,25922.0,0.0,24.0,0.0,955.0,26.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,347.0,10.0,0.0,0.0,5261.0,0.0,10.0,0.0,269.0,36.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,401.0,15.0,0.0,0.0,52052.0,0.0,15.0,0.0,1947.0,30.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,537.0,13.0,0.0,0.0,74927.0,0.0,13.0,0.0,913.0,30.0,0.0,0.0,0.0,1,0,0,0,0
0,29348864.0,0.0,19.0,0.0,284523960.0,43627.0,0.0,18.0,0.0,2414.0,36.0,0.0,0.0,0.0,0,0,1,0,0
1,262152.0,0.0,9.0,0.0,0.0,48330.0,0.0,8.0,0.0,1862.0,32.0,132.0,12.0,0.0,1,0,0,0,0
0,0.0,7776.0,6.0,0.0,0.0,34829.0,0.0,6.0,0.0,12.0,39.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,6819.0,1.0,0.0,0.0,14254.0,0.0,1.0,0.0,1.0,32.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,402.0,12.0,0.0,0.0,31723.0,0.0,12.0,0.0,1141.0,34.0,0.0,0.0,0.0,1,0,0,0,0
